Competition,Matchday,Time,Home Team,Ranking Home Team,Away Team,Ranking Away Team,Attendance,Weather,Temperature (°C),Date,Weekday,Month,Year,Season,quarter,Stadium,Max Capacity,City,Province,Full Roof,PercentageAttendance,GDP_Real_lagQ,CPI_QoQ_Growth_%_lagQ,Employment_Rate_%_lagQ,Home Team Goals Scored,Away Team Goals Scored,Match Type,Home Team Outcome,Away Team Outcome,Day,Goals Scored in Last 5 Games,Goals Conceded in Last 5 Games,Number of Wins in Last 5 Games
Jupiler Pro League,10,13.0,RSC Anderlecht,7,Standard Liège,9,18731,Partly cloudy,14.8,2024-10-06,Sunday,10,2024,2024/2025,4,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.8324888888888888,111451.2,1.5012531975917895,66.9,3,0,Normal Time,Win,Loss,6,3.0,6.0,0.0
Jupiler Pro League,11,20.0,Union SG,10,KAA Gent,3,6989,Partly cloudy,14.3,2024-10-19,Saturday,10,2024,2024/2025,4,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.7435106382978723,111451.2,1.5012531975917895,66.9,0,0,Normal Time,Draw,Draw,19,8.0,2.0,3.0
Jupiler Pro League,11,16.0,KVC Westerlo,6,Club Brugge,5,8034,Partly cloudy,16.7,2024-10-19,Saturday,10,2024,2024/2025,4,Het Kuipje,8000.0,Westerlo,ANT,0.0,1.00425,111451.2,1.5012531975917895,66.9,1,2,Normal Time,Loss,Win,19,11.0,8.0,2.0
Jupiler Pro League,11,18.0,Cercle Brugge,15,FCV Dender EH,7,4662,Clear or mostly clear,15.0,2024-10-19,Saturday,10,2024,2024/2025,4,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.16041566306517102,111451.2,1.5012531975917895,66.9,0,0,Normal Time,Draw,Draw,19,10.0,8.0,2.0
Jupiler Pro League,11,16.0,OH Leuven,14,Royal Antwerp,2,6507,Partly cloudy,17.2,2024-10-20,Sunday,10,2024,2024/2025,4,Den Dreef,10500.0,Leuven,VBR,1.0,0.6197142857142857,111451.2,1.5012531975917895,66.9,1,1,Normal Time,Draw,Draw,20,8.0,3.0,3.0
Jupiler Pro League,11,18.0,Standard Liège,11,R Charleroi SC,9,21590,Partly cloudy,16.8,2024-10-20,Sunday,10,2024,2024/2025,4,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.7802674376581135,111451.2,1.5012531975917895,66.9,2,1,Normal Time,Win,Loss,20,3.0,2.0,2.0
Jupiler Pro League,11,19.0,KV Mechelen,8,KV Kortrijk,12,10922,Partly cloudy,17.5,2024-10-20,Sunday,10,2024,2024/2025,4,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.6619393939393939,111451.2,1.5012531975917895,66.9,3,0,Normal Time,Win,Loss,20,15.0,9.0,3.0
Jupiler Pro League,11,13.0,Genk,1,Sint-Truiden,13,19299,Partly cloudy,16.7,2024-10-20,Sunday,10,2024,2024/2025,4,Cegeka Arena,23500.0,Genk,LIM,1.0,0.8212340425531914,111451.2,1.5012531975917895,66.9,3,2,Normal Time,Win,Loss,20,10.0,3.0,4.0
Jupiler Pro League,12,20.0,Sint-Truiden,14,KVC Westerlo,8,4771,Partly cloudy,14.6,2024-10-26,Saturday,10,2024,2024/2025,4,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.3267808219178082,111451.2,1.5012531975917895,66.9,2,0,Normal Time,Win,Loss,26,7.0,9.0,1.0
Jupiler Pro League,12,18.0,FCV Dender EH,7,KV Mechelen,5,3705,Partly cloudy,17.7,2024-10-26,Saturday,10,2024,2024/2025,4,Van Roystadion,6200.0,Denderleeuw,VBR,0.0,0.5975806451612903,111451.2,1.5012531975917895,66.9,2,5,Normal Time,Loss,Win,26,7.0,6.0,2.0
Jupiler Pro League,12,16.0,R Charleroi SC,11,OH Leuven,12,10284,Clear or mostly clear,20.5,2024-10-26,Saturday,10,2024,2024/2025,4,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.6856,111451.2,1.5012531975917895,66.9,0,2,Normal Time,Loss,Win,26,6.0,2.0,3.0
Jupiler Pro League,12,19.0,Union SG,10,Cercle Brugge,15,6186,Clear or mostly clear,14.3,2024-10-27,Sunday,10,2024,2024/2025,4,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.6580851063829787,111451.2,1.5012531975917895,66.9,1,3,Normal Time,Loss,Win,27,7.0,1.0,3.0
Jupiler Pro League,12,18.0,KAA Gent,3,Genk,1,17023,Clear or mostly clear,13.0,2024-10-27,Sunday,10,2024,2024/2025,4,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.85115,111451.2,1.5012531975917895,66.9,0,2,Normal Time,Loss,Win,27,11.0,4.0,3.0
Jupiler Pro League,12,16.0,Royal Antwerp,2,Standard Liège,9,14011,Clear or mostly clear,16.2,2024-10-27,Sunday,10,2024,2024/2025,4,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.8418048546022591,111451.2,1.5012531975917895,66.9,3,0,Normal Time,Win,Loss,27,16.0,2.0,4.0
Jupiler Pro League,12,13.0,Club Brugge,4,RSC Anderlecht,6,25978,Clear or mostly clear,15.1,2024-10-27,Sunday,10,2024,2024/2025,4,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.8938820452824995,111451.2,1.5012531975917895,66.9,2,1,Normal Time,Win,Loss,27,8.0,6.0,2.0
Jupiler Pro League,13,20.0,KVC Westerlo,8,FCV Dender EH,7,4845,Partly cloudy,10.7,2024-11-01,Friday,11,2024,2024/2025,4,Het Kuipje,8000.0,Westerlo,ANT,0.0,0.605625,111451.2,1.5012531975917895,66.9,2,0,Normal Time,Win,Loss,1,9.0,10.0,1.0
Jupiler Pro League,13,20.0,KV Mechelen,4,Union SG,10,13435,Partly cloudy,11.0,2024-11-02,Saturday,11,2024,2024/2025,4,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.8142424242424242,111451.2,1.5012531975917895,66.9,1,1,Normal Time,Draw,Draw,2,16.0,5.0,4.0
Jupiler Pro League,13,18.0,OH Leuven,11,Club Brugge,3,7895,Partly cloudy,12.1,2024-11-02,Saturday,11,2024,2024/2025,4,Den Dreef,10500.0,Leuven,VBR,1.0,0.7519047619047619,111451.2,1.5012531975917895,66.9,0,1,Normal Time,Loss,Win,2,8.0,4.0,2.0
Jupiler Pro League,13,16.0,Standard Liège,9,Sint-Truiden,14,15445,Partly cloudy,12.3,2024-11-02,Saturday,11,2024,2024/2025,4,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.5581857607517167,111451.2,1.5012531975917895,66.9,2,1,Normal Time,Win,Loss,2,4.0,3.0,2.0
Jupiler Pro League,13,13.0,Genk,1,Royal Antwerp,2,18407,Clear or mostly clear,12.3,2024-11-03,Sunday,11,2024,2024/2025,4,Cegeka Arena,23500.0,Genk,LIM,1.0,0.7832765957446809,111451.2,1.5012531975917895,66.9,2,0,Normal Time,Win,Loss,3,13.0,5.0,5.0
Jupiler Pro League,13,16.0,Cercle Brugge,15,R Charleroi SC,12,6319,Partly cloudy,10.8,2024-11-03,Sunday,11,2024,2024/2025,4,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.2174316977496387,111451.2,1.5012531975917895,66.9,2,0,Normal Time,Win,Loss,3,9.0,6.0,2.0
Jupiler Pro League,13,18.0,RSC Anderlecht,6,KV Kortrijk,13,16620,Partly cloudy,10.6,2024-11-03,Sunday,11,2024,2024/2025,4,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.7386666666666667,111451.2,1.5012531975917895,66.9,4,0,Normal Time,Win,Loss,3,6.0,5.0,1.0
Jupiler Pro League,14,20.0,Sint-Truiden,15,KV Mechelen,4,5468,Partly cloudy,6.2,2024-11-08,Friday,11,2024,2024/2025,4,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.3745205479452055,111451.2,1.5012531975917895,66.9,2,1,Normal Time,Win,Loss,8,8.0,5.0,2.0
Jupiler Pro League,14,20.0,R Charleroi SC,13,KVC Westerlo,7,5395,Partly cloudy,9.3,2024-11-09,Saturday,11,2024,2024/2025,4,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.3596666666666667,111451.2,1.5012531975917895,66.9,1,0,Normal Time,Win,Loss,9,6.0,3.0,3.0
Jupiler Pro League,14,18.0,FCV Dender EH,9,OH Leuven,12,2460,Partly cloudy,9.0,2024-11-09,Saturday,11,2024,2024/2025,4,Van Roystadion,6200.0,Denderleeuw,VBR,0.0,0.3967741935483871,111451.2,1.5012531975917895,66.9,1,1,Normal Time,Draw,Draw,9,5.0,10.0,1.0
Jupiler Pro League,14,18.0,Union SG,10,Genk,1,7057,Partly cloudy,9.9,2024-11-10,Sunday,11,2024,2024/2025,4,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.7507446808510638,111451.2,1.5012531975917895,66.9,4,0,Normal Time,Win,Loss,10,5.0,3.0,2.0
Jupiler Pro League,14,16.0,KAA Gent,6,Standard Liège,8,16285,Partly cloudy,10.3,2024-11-10,Sunday,11,2024,2024/2025,4,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.81425,111451.2,1.5012531975917895,66.9,5,0,Normal Time,Win,Loss,10,10.0,4.0,3.0
Jupiler Pro League,14,13.0,Cercle Brugge,11,RSC Anderlecht,5,8640,Drizzle,11.1,2024-11-10,Sunday,11,2024,2024/2025,4,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.2972954373408575,111451.2,1.5012531975917895,66.9,0,5,Normal Time,Loss,Win,10,7.0,5.0,2.0
Jupiler Pro League,15,20.0,Royal Antwerp,2,FCV Dender EH,12,10700,Partly cloudy,3.1,2024-11-22,Friday,11,2024,2024/2025,4,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.6428743090603221,111451.2,1.5012531975917895,66.9,1,1,Normal Time,Draw,Draw,22,13.0,1.0,4.0
Jupiler Pro League,15,16.0,Club Brugge,3,Sint-Truiden,11,19127,Drizzle,6.8,2024-11-23,Saturday,11,2024,2024/2025,4,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.6581446562521506,111451.2,1.5012531975917895,66.9,7,0,Normal Time,Win,Loss,23,9.0,6.0,3.0
Jupiler Pro League,15,18.0,Standard Liège,9,Cercle Brugge,14,13480,Partly cloudy,5.7,2024-11-23,Saturday,11,2024,2024/2025,4,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.48717022045536684,111451.2,1.5012531975917895,66.9,1,0,Normal Time,Win,Loss,23,6.0,4.0,3.0
Jupiler Pro League,15,20.0,Genk,1,R Charleroi SC,10,13914,Partly cloudy,7.6,2024-11-23,Saturday,11,2024,2024/2025,4,Cegeka Arena,23500.0,Genk,LIM,1.0,0.5920851063829787,111451.2,1.5012531975917895,66.9,3,0,Normal Time,Win,Loss,23,12.0,3.0,5.0
Jupiler Pro League,15,16.0,OH Leuven,13,Union SG,7,6300,Partly cloudy,17.6,2024-11-24,Sunday,11,2024,2024/2025,4,Den Dreef,10500.0,Leuven,VBR,1.0,0.6,111451.2,1.5012531975917895,66.9,1,1,Normal Time,Draw,Draw,24,5.0,4.0,1.0
Jupiler Pro League,15,18.0,RSC Anderlecht,4,KAA Gent,5,17534,Partly cloudy,16.6,2024-11-24,Sunday,11,2024,2024/2025,4,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.7792888888888889,111451.2,1.5012531975917895,66.9,6,0,Normal Time,Win,Loss,24,9.0,4.0,2.0
Jupiler Pro League,15,19.0,KVC Westerlo,8,KV Kortrijk,15,5676,Partly cloudy,16.9,2024-11-24,Sunday,11,2024,2024/2025,4,Het Kuipje,8000.0,Westerlo,ANT,0.0,0.7095,111451.2,1.5012531975917895,66.9,4,0,Normal Time,Win,Loss,24,7.0,7.0,1.0
Jupiler Pro League,15,13.0,KV Mechelen,6,Beerschot VA,16,15134,Partly cloudy,17.1,2024-11-24,Sunday,11,2024,2024/2025,4,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.9172121212121213,111451.2,1.5012531975917895,66.9,3,0,Normal Time,Win,Loss,24,16.0,3.0,4.0
Jupiler Pro League,16,18.0,Club Brugge,2,FCV Dender EH,10,18275,Partly cloudy,6.2,2024-11-30,Saturday,11,2024,2024/2025,4,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.6288280228477049,111451.2,1.5012531975917895,66.9,4,1,Normal Time,Win,Loss,30,15.0,6.0,3.0
Jupiler Pro League,16,20.0,R Charleroi SC,11,Standard Liège,8,11793,Partly cloudy,4.7,2024-11-30,Saturday,11,2024,2024/2025,4,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.7862,111451.2,1.5012531975917895,66.9,1,1,Normal Time,Draw,Draw,30,6.0,3.0,3.0
Jupiler Pro League,16,18.0,Union SG,9,Royal Antwerp,3,6757,Partly cloudy,7.1,2024-12-01,Sunday,12,2024,2024/2025,4,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.7188297872340426,111451.2,1.5012531975917895,66.9,2,1,Normal Time,Win,Loss,1,8.0,3.0,2.0
Jupiler Pro League,16,19.0,KVC Westerlo,7,KAA Gent,6,4878,Drizzle,7.2,2024-12-01,Sunday,12,2024,2024/2025,4,Het Kuipje,8000.0,Westerlo,ANT,0.0,0.60975,111451.2,1.5012531975917895,66.9,2,2,Normal Time,Draw,Draw,1,10.0,6.0,2.0
Jupiler Pro League,16,16.0,OH Leuven,13,RSC Anderlecht,4,8021,Partly cloudy,8.4,2024-12-01,Sunday,12,2024,2024/2025,4,Den Dreef,10500.0,Leuven,VBR,1.0,0.7639047619047619,111451.2,1.5012531975917895,66.9,0,0,Normal Time,Draw,Draw,1,5.0,4.0,1.0
Jupiler Pro League,16,13.0,Sint-Truiden,12,Genk,1,10073,Partly cloudy,6.9,2024-12-01,Sunday,12,2024,2024/2025,4,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.689931506849315,111451.2,1.5012531975917895,66.9,2,2,Normal Time,Draw,Draw,1,7.0,3.0,3.0
Jupiler Pro League,17,20.0,KAA Gent,6,Sint-Truiden,12,9234,Rainy,6.4,2024-12-07,Saturday,12,2024,2024/2025,4,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.4617,111451.2,1.5012531975917895,66.9,2,0,Normal Time,Win,Loss,7,11.0,3.0,3.0
Jupiler Pro League,17,18.0,KV Mechelen,5,Club Brugge,2,16248,Drizzle,7.2,2024-12-07,Saturday,12,2024,2024/2025,4,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.9847272727272727,111451.2,1.5012531975917895,66.9,1,2,Normal Time,Loss,Win,7,14.0,1.0,4.0
Jupiler Pro League,17,18.0,Standard Liège,9,OH Leuven,13,12205,Partly cloudy,7.1,2024-12-07,Saturday,12,2024,2024/2025,4,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.44109143476689555,111451.2,1.5012531975917895,66.9,1,1,Normal Time,Draw,Draw,7,6.0,4.0,3.0
Jupiler Pro League,17,16.0,Genk,1,KV Kortrijk,14,13273,Drizzle,8.2,2024-12-07,Saturday,12,2024,2024/2025,4,Cegeka Arena,23500.0,Genk,LIM,1.0,0.5648085106382978,111451.2,1.5012531975917895,66.9,3,2,Normal Time,Win,Loss,7,14.0,3.0,5.0
Jupiler Pro League,17,16.0,Cercle Brugge,15,Union SG,7,4616,Partly cloudy,7.7,2024-12-08,Sunday,12,2024,2024/2025,4,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.15883284013488405,111451.2,1.5012531975917895,66.9,0,0,Normal Time,Draw,Draw,8,5.0,7.0,2.0
Jupiler Pro League,17,13.0,Royal Antwerp,3,R Charleroi SC,10,11000,Partly cloudy,7.3,2024-12-08,Sunday,12,2024,2024/2025,4,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.6608988223984619,111451.2,1.5012531975917895,66.9,1,3,Normal Time,Loss,Win,8,14.0,1.0,4.0
Jupiler Pro League,17,19.0,FCV Dender EH,11,KVC Westerlo,8,2150,Partly cloudy,7.2,2024-12-08,Sunday,12,2024,2024/2025,4,Van Roystadion,6200.0,Denderleeuw,VBR,0.0,0.3467741935483871,111451.2,1.5012531975917895,66.9,1,0,Normal Time,Win,Loss,8,5.0,9.0,1.0
Jupiler Pro League,17,18.0,RSC Anderlecht,4,Beerschot VA,16,16773,Partly cloudy,6.9,2024-12-08,Sunday,12,2024,2024/2025,4,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.7454666666666667,111451.2,1.5012531975917895,66.9,2,1,Normal Time,Win,Loss,8,13.0,2.0,3.0
Jupiler Pro League,18,20.0,KV Mechelen,6,Royal Antwerp,4,16112,Partly cloudy,0.0,2024-12-13,Friday,12,2024,2024/2025,4,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.9764848484848485,111451.2,1.5012531975917895,66.9,1,1,Normal Time,Draw,Draw,13,13.0,3.0,3.0
Jupiler Pro League,18,18.0,OH Leuven,12,R Charleroi SC,10,5101,Partly cloudy,4.4,2024-12-14,Saturday,12,2024,2024/2025,4,Den Dreef,10500.0,Leuven,VBR,1.0,0.4858095238095238,111451.2,1.5012531975917895,66.9,1,0,Normal Time,Win,Loss,14,3.0,4.0,0.0
Jupiler Pro League,18,16.0,Union SG,7,KVC Westerlo,9,5712,Partly cloudy,8.3,2024-12-15,Sunday,12,2024,2024/2025,4,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.6076595744680852,111451.2,1.5012531975917895,66.9,3,1,Normal Time,Win,Loss,15,10.0,4.0,3.0
Jupiler Pro League,18,19.0,KAA Gent,5,Cercle Brugge,15,11354,Partly cloudy,10.4,2024-12-15,Sunday,12,2024,2024/2025,4,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.5677,111451.2,1.5012531975917895,66.9,1,1,Normal Time,Draw,Draw,15,12.0,2.0,4.0
Jupiler Pro League,18,13.0,Club Brugge,2,Genk,1,24325,Partly cloudy,8.8,2024-12-15,Sunday,12,2024,2024/2025,4,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.8370036473745784,111451.2,1.5012531975917895,66.9,2,0,Normal Time,Win,Loss,15,16.0,7.0,3.0
Jupiler Pro League,18,18.0,Sint-Truiden,13,RSC Anderlecht,3,8576,Partly cloudy,8.4,2024-12-15,Sunday,12,2024,2024/2025,4,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.5873972602739727,111451.2,1.5012531975917895,66.9,0,2,Normal Time,Loss,Win,15,9.0,5.0,3.0
Jupiler Pro League,19,20.0,KVC Westerlo,10,KV Mechelen,7,6143,Partly cloudy,5.8,2024-12-20,Friday,12,2024,2024/2025,4,Het Kuipje,8000.0,Westerlo,ANT,0.0,0.767875,111451.2,1.5012531975917895,66.9,1,1,Normal Time,Draw,Draw,20,11.0,6.0,2.0
Jupiler Pro League,19,18.0,FCV Dender EH,8,Royal Antwerp,4,4010,Drizzle,8.4,2024-12-21,Saturday,12,2024,2024/2025,4,Van Roystadion,6200.0,Denderleeuw,VBR,0.0,0.646774193548387,111451.2,1.5012531975917895,66.9,1,3,Normal Time,Loss,Win,21,6.0,7.0,2.0
Jupiler Pro League,19,16.0,R Charleroi SC,12,Sint-Truiden,13,6515,Drizzle,7.3,2024-12-21,Saturday,12,2024,2024/2025,4,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.43433333333333335,111451.2,1.5012531975917895,66.9,2,1,Normal Time,Win,Loss,21,6.0,4.0,2.0
Jupiler Pro League,19,18.0,Union SG,6,Club Brugge,2,7235,Clear or mostly clear,3.6,2024-12-22,Sunday,12,2024,2024/2025,4,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.7696808510638298,111451.2,1.5012531975917895,66.9,2,2,Normal Time,Draw,Draw,22,10.0,5.0,3.0
Jupiler Pro League,19,16.0,Standard Liège,9,KAA Gent,5,19113,Snowy,4.2,2024-12-22,Sunday,12,2024,2024/2025,4,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.6907481026382364,111451.2,1.5012531975917895,66.9,0,1,Normal Time,Loss,Win,22,7.0,5.0,3.0
Jupiler Pro League,19,19.0,Cercle Brugge,15,OH Leuven,11,4286,Drizzle,5.7,2024-12-22,Sunday,12,2024,2024/2025,4,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.14747780606978184,111451.2,1.5012531975917895,66.9,1,0,Normal Time,Win,Loss,22,3.0,6.0,1.0
Jupiler Pro League,19,13.0,Genk,1,RSC Anderlecht,3,19685,Clear or mostly clear,3.9,2024-12-22,Sunday,12,2024,2024/2025,4,Cegeka Arena,23500.0,Genk,LIM,1.0,0.8376595744680851,111451.2,1.5012531975917895,66.9,2,0,Normal Time,Win,Loss,22,13.0,5.0,5.0
Jupiler Pro League,20,20.0,KAA Gent,5,Union SG,6,13592,Partly cloudy,6.9,2024-12-26,Thursday,12,2024,2024/2025,4,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.6796,111451.2,1.5012531975917895,66.9,1,3,Normal Time,Loss,Win,26,11.0,3.0,3.0
Jupiler Pro League,20,13.0,Royal Antwerp,4,Genk,1,12900,Partly cloudy,8.9,2024-12-26,Thursday,12,2024,2024/2025,4,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.7750540735400144,111451.2,1.5012531975917895,66.9,2,2,Normal Time,Draw,Draw,26,13.0,4.0,3.0
Jupiler Pro League,20,16.0,Club Brugge,2,KVC Westerlo,11,22234,Partly cloudy,7.6,2024-12-26,Thursday,12,2024,2024/2025,4,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.7650540224347946,111451.2,1.5012531975917895,66.9,4,3,Normal Time,Win,Loss,26,16.0,3.0,4.0
Jupiler Pro League,20,18.0,KV Mechelen,7,Standard Liège,10,15895,Partly cloudy,6.4,2024-12-26,Thursday,12,2024,2024/2025,4,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.9633333333333334,111451.2,1.5012531975917895,66.9,0,0,Normal Time,Draw,Draw,26,9.0,4.0,2.0
Jupiler Pro League,20,20.0,Sint-Truiden,15,Cercle Brugge,13,5454,Clear or mostly clear,-0.3,2024-12-27,Friday,12,2024,2024/2025,4,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.37356164383561646,111451.2,1.5012531975917895,66.9,1,1,Normal Time,Draw,Draw,27,7.0,6.0,2.0
Jupiler Pro League,20,18.0,OH Leuven,12,Beerschot VA,16,6298,Clear or mostly clear,1.0,2024-12-27,Friday,12,2024,2024/2025,4,Den Dreef,10500.0,Leuven,VBR,1.0,0.5998095238095238,111451.2,1.5012531975917895,66.9,2,0,Normal Time,Win,Loss,27,3.0,3.0,1.0
Jupiler Pro League,20,20.0,RSC Anderlecht,3,FCV Dender EH,9,17250,Clear or mostly clear,1.0,2024-12-27,Friday,12,2024,2024/2025,4,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.7666666666666667,111451.2,1.5012531975917895,66.9,2,3,Normal Time,Loss,Win,27,15.0,1.0,4.0
Jupiler Pro League,21,20.0,Standard Liège,10,KV Kortrijk,15,11688,Clear or mostly clear,-3.0,2025-01-10,Friday,1,2025,Unknown,1,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.42240693892302134,111610.3,1.5012531975917895,67.3,1,0,Normal Time,Win,Loss,10,6.0,4.0,3.0
Jupiler Pro League,21,20.0,R Charleroi SC,7,Union SG,5,7283,Partly cloudy,-1.4,2025-01-11,Saturday,1,2025,Unknown,1,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.4855333333333333,111610.3,1.5012531975917895,67.3,1,2,Normal Time,Loss,Win,11,5.0,5.0,2.0
Jupiler Pro League,21,16.0,KVC Westerlo,12,Sint-Truiden,14,4963,Partly cloudy,-0.1,2025-01-11,Saturday,1,2025,Unknown,1,Het Kuipje,8000.0,Westerlo,ANT,0.0,0.620375,111610.3,1.5012531975917895,67.3,1,2,Normal Time,Loss,Win,11,10.0,5.0,2.0
Jupiler Pro League,21,18.0,Genk,1,OH Leuven,11,14000,Partly cloudy,-1.7,2025-01-11,Saturday,1,2025,Unknown,1,Cegeka Arena,23500.0,Genk,LIM,1.0,0.5957446808510638,111610.3,1.5012531975917895,67.3,2,0,Normal Time,Win,Loss,11,13.0,4.0,5.0
Jupiler Pro League,21,16.0,FCV Dender EH,9,KAA Gent,6,3009,Partly cloudy,4.1,2025-01-12,Sunday,1,2025,Unknown,1,Van Roystadion,6200.0,Denderleeuw,VBR,0.0,0.4853225806451613,111610.3,1.5012531975917895,67.3,0,0,Normal Time,Draw,Draw,12,6.0,9.0,2.0
Jupiler Pro League,21,18.0,RSC Anderlecht,3,Club Brugge,2,18502,Clear or mostly clear,0.1,2025-01-12,Sunday,1,2025,Unknown,1,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.8223111111111111,111610.3,1.5012531975917895,67.3,0,3,Normal Time,Loss,Win,12,17.0,4.0,4.0
Jupiler Pro League,21,19.0,Cercle Brugge,13,KV Mechelen,8,4123,Partly cloudy,3.1,2025-01-12,Sunday,1,2025,Unknown,1,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.1418691074255041,111610.3,1.5012531975917895,67.3,1,0,Normal Time,Win,Loss,12,3.0,5.0,2.0
Jupiler Pro League,22,20.0,KAA Gent,6,R Charleroi SC,9,9907,Partly cloudy,1.0,2025-01-17,Friday,1,2025,Unknown,1,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.49535,111610.3,1.5012531975917895,67.3,1,1,Normal Time,Draw,Draw,17,9.0,6.0,2.0
Jupiler Pro League,22,20.0,Club Brugge,2,Beerschot VA,16,18201,Clear or mostly clear,-1.0,2025-01-18,Saturday,1,2025,Unknown,1,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.6262817424815911,111610.3,1.5012531975917895,67.3,4,2,Normal Time,Win,Loss,18,19.0,5.0,5.0
Jupiler Pro League,22,16.0,FCV Dender EH,7,Cercle Brugge,12,2776,Partly cloudy,1.0,2025-01-18,Saturday,1,2025,Unknown,1,Van Roystadion,6200.0,Denderleeuw,VBR,0.0,0.447741935483871,111610.3,1.5012531975917895,67.3,0,1,Normal Time,Loss,Win,18,5.0,9.0,1.0
Jupiler Pro League,22,18.0,KV Mechelen,10,Genk,1,13487,Partly cloudy,-0.9,2025-01-18,Saturday,1,2025,Unknown,1,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.8173939393939393,111610.3,1.5012531975917895,67.3,1,2,Normal Time,Loss,Win,18,6.0,4.0,1.0
Jupiler Pro League,22,16.0,Union SG,3,OH Leuven,11,6113,Partly cloudy,0.5,2025-01-19,Sunday,1,2025,Unknown,1,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.6503191489361703,111610.3,1.5012531975917895,67.3,1,0,Normal Time,Win,Loss,19,12.0,7.0,3.0
Jupiler Pro League,22,19.0,Royal Antwerp,4,KVC Westerlo,13,11268,Partly cloudy,-1.2,2025-01-19,Sunday,1,2025,Unknown,1,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.6770007209805335,111610.3,1.5012531975917895,67.3,3,2,Normal Time,Win,Loss,19,10.0,6.0,2.0
Jupiler Pro League,22,18.0,Sint-Truiden,14,Standard Liège,8,6206,Partly cloudy,-2.5,2025-01-19,Sunday,1,2025,Unknown,1,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.42506849315068496,111610.3,1.5012531975917895,67.3,1,2,Normal Time,Loss,Win,19,7.0,6.0,2.0
