Time,Ranking Home Team,Ranking Away Team,Attendance,Temperature (°C),Date,Month,Season,Stadium,Max Capacity,City,Province,Full Roof,PercentageAttendance,GDP_Real_lagQ,CPI_QoQ_Growth_%_lagQ,Employment_Rate_%_lagQ,Home Team Goals Scored,Away Team Goals Scored,Match Type,Home Team Outcome,Away Team Outcome,Day,Goals Scored in Last 5 Games,Goals Conceded in Last 5 Games,Number of Wins in Last 5 Games,Derby,Matchday_10,Matchday_11,Matchday_12,Matchday_13,Matchday_14,Matchday_15,Matchday_16,Matchday_17,Matchday_18,Matchday_19,Matchday_2,Matchday_20,Matchday_21,Matchday_22,Matchday_23,Matchday_24,Matchday_25,Matchday_26,Matchday_27,Matchday_28,Matchday_29,Matchday_3,Matchday_30,Matchday_31,Matchday_32,Matchday_33,Matchday_34,Matchday_4,Matchday_5,Matchday_6,Matchday_7,Matchday_8,Matchday_9,Matchday_Final,Matchday_final 2nd leg,Home Team_Club Brugge,Home Team_FCV Dender EH,Home Team_Genk,Home Team_KAA Gent,Home Team_KV Mechelen,Home Team_KVC Westerlo,Home Team_OH Leuven,Home Team_R Charleroi SC,Home Team_RSC Anderlecht,Home Team_Royal Antwerp,Home Team_Sint-Truiden,Home Team_Standard Liège,Home Team_Union SG,Home Team_Zulte Waregem,Away Team_Club Brugge,Away Team_FCV Dender EH,Away Team_Genk,Away Team_KAA Gent,Away Team_KV Mechelen,Away Team_KVC Westerlo,Away Team_OH Leuven,Away Team_R Charleroi SC,Away Team_RSC Anderlecht,Away Team_Royal Antwerp,Away Team_Sint-Truiden,Away Team_Standard Liège,Away Team_Union SG,Away Team_Unknown,Away Team_Zulte Waregem,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday,Opposing team Category_Bottom ranked,Opposing team Category_Medium ranked,Opposing team Category_Not ranked,Opposing team Category_Top ranked,Opposing team Category_Unknown,Home team Category_Bottom ranked,Home team Category_Medium ranked,Home team Category_Not ranked,Home team Category_Top ranked,Home team Category_Unknown,Game day_Weekday,Game day_Weekend,Time slot_Afternoon,Time slot_Evening,Time slot_Night,Weather GoodBad_Bad,Weather GoodBad_Good,Weather_Clear or mostly clear,Weather_Drizzle,Weather_Partly cloudy,Weather_Rainy,Weather_Snowy,match_id
20.0,8,13,17525.0,17.1,2019-09-01,9,2019/2020,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.87625,102579.3,0.3594028383608849,65.6,3,2,Normal Time,Win,Loss,1,19.0,5.0,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,28
20.0,10,2,7411.0,16.7,2019-09-01,9,2019/2020,Regenboogstadion,12400.0,Waregem,WVL,0.0,0.5976612903225806,102579.3,0.3594028383608849,65.6,2,0,Normal Time,Win,Loss,1,3.0,3.0,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,29
18.0,14,1,19500.0,19.2,2019-09-01,9,2019/2020,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.8666666666666667,102579.3,0.3594028383608849,65.6,1,0,Normal Time,Win,Loss,1,1.0,2.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,30
14.0,3,6,27774.0,18.1,2019-09-01,9,2019/2020,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.9556809579519648,102579.3,0.3594028383608849,65.6,1,1,Normal Time,Draw,Draw,1,9.0,1.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,31
20.0,10,7,9508.0,18.1,2019-09-13,9,2019/2020,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.6338666666666667,102579.3,0.3594028383608849,65.6,2,1,Normal Time,Win,Loss,13,3.0,2.0,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,32
20.0,14,3,12120.0,15.6,2019-09-14,9,2019/2020,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.4170394329364806,102579.3,0.3594028383608849,65.6,0,2,Normal Time,Loss,Win,14,2.0,5.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,33
20.0,12,16,5465.0,15.6,2019-09-14,9,2019/2020,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.3743150684931506,102579.3,0.3594028383608849,65.6,1,1,Normal Time,Draw,Draw,14,2.0,2.0,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,34
18.0,6,4,16718.0,22.8,2019-09-15,9,2019/2020,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.8359,102579.3,0.3594028383608849,65.6,3,0,Normal Time,Win,Loss,15,16.0,4.0,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,35
14.0,13,2,20000.0,22.4,2019-09-15,9,2019/2020,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.8888888888888888,102579.3,0.3594028383608849,65.6,1,2,Normal Time,Loss,Win,15,2.0,2.0,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,36
20.0,2,14,11398.0,21.5,2019-09-21,9,2019/2020,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.6848113434270608,102579.3,0.3594028383608849,65.6,3,1,Normal Time,Win,Loss,21,8.0,5.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,37
20.0,9,10,18114.0,20.0,2019-09-21,9,2019/2020,Cegeka Arena,23500.0,Genk,LIM,1.0,0.7708085106382979,102579.3,0.3594028383608849,65.6,3,1,Normal Time,Win,Loss,21,6.0,3.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,38
18.0,6,12,7501.0,25.0,2019-09-21,9,2019/2020,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.5000666666666667,102579.3,0.3594028383608849,65.6,0,3,Normal Time,Loss,Win,21,5.0,3.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,39
20.0,8,5,8237.0,15.9,2019-09-22,9,2019/2020,Regenboogstadion,12400.0,Waregem,WVL,0.0,0.6642741935483871,102579.3,0.3594028383608849,65.6,2,2,Normal Time,Draw,Draw,22,5.0,3.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,40
14.0,1,15,18745.0,24.9,2019-09-22,9,2019/2020,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.6774485001807011,102579.3,0.3594028383608849,65.6,3,0,Normal Time,Win,Loss,22,12.0,2.0,4.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,41
18.0,3,13,26243.0,18.3,2019-09-22,9,2019/2020,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.903000481728718,102579.3,0.3594028383608849,65.6,2,1,Normal Time,Win,Loss,22,4.0,2.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,42
20.0,5,12,14639.0,15.2,2019-09-28,9,2019/2020,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.73195,102579.3,0.3594028383608849,65.6,2,0,Normal Time,Win,Loss,28,13.0,5.0,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,43
20.0,10,7,9125.0,15.0,2019-09-28,9,2019/2020,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.625,102579.3,0.3594028383608849,65.6,3,3,Normal Time,Draw,Draw,28,5.0,3.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,44
20.0,14,16,4215.0,15.1,2019-09-28,9,2019/2020,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.145034753286078,102579.3,0.3594028383608849,65.6,1,2,Normal Time,Loss,Win,28,2.0,8.0,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,45
18.0,6,3,15251.0,16.8,2019-09-28,9,2019/2020,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.9243030303030304,102579.3,0.3594028383608849,65.6,0,5,Normal Time,Loss,Win,28,8.0,4.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,46
18.0,1,8,22667.0,17.6,2019-09-29,9,2019/2020,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.8191904589808456,102579.3,0.3594028383608849,65.6,1,1,Normal Time,Draw,Draw,29,13.0,3.0,5.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,47
14.0,13,15,18716.0,16.2,2019-09-29,9,2019/2020,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.8318222222222222,102579.3,0.3594028383608849,65.6,0,0,Normal Time,Draw,Draw,29,3.0,4.0,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,48
20.0,8,13,13332.0,12.6,2019-10-04,10,2019/2020,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.8888,103388.7,-0.113250283125716,65.8,1,2,Normal Time,Loss,Win,4,5.0,6.0,2.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,49
20.0,9,16,7535.0,11.5,2019-10-05,10,2019/2020,Regenboogstadion,12400.0,Waregem,WVL,0.0,0.6076612903225806,103388.7,-0.113250283125716,65.8,6,0,Normal Time,Win,Loss,5,11.0,7.0,3.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,50
14.0,1,4,24382.0,15.0,2019-10-06,10,2019/2020,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.8389649714403689,103388.7,-0.113250283125716,65.8,4,0,Normal Time,Win,Loss,6,5.0,3.0,2.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,51
18.0,3,2,12978.0,13.7,2019-10-06,10,2019/2020,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.7797404470079308,103388.7,-0.113250283125716,65.8,2,2,Normal Time,Draw,Draw,6,11.0,7.0,4.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,52
20.0,6,5,17834.0,11.6,2019-10-06,10,2019/2020,Cegeka Arena,23500.0,Genk,LIM,1.0,0.7588936170212766,103388.7,-0.113250283125716,65.8,2,1,Normal Time,Win,Loss,6,6.0,4.0,3.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,53
20.0,4,14,15964.0,11.6,2019-10-19,10,2019/2020,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.7982,103388.7,-0.113250283125716,65.8,2,0,Normal Time,Win,Loss,19,13.0,5.0,5.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,54
18.0,2,5,26876.0,12.5,2019-10-19,10,2019/2020,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.971304662088905,103388.7,-0.113250283125716,65.8,1,0,Normal Time,Win,Loss,19,10.0,3.0,4.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,55
14.0,6,3,15201.0,12.4,2019-10-20,10,2019/2020,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.9212727272727272,103388.7,-0.113250283125716,65.8,3,1,Normal Time,Win,Loss,20,8.0,9.0,2.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,56
20.0,16,9,2996.0,12.3,2019-10-20,10,2019/2020,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.1030899456334732,103388.7,-0.113250283125716,65.8,0,3,Normal Time,Loss,Win,20,3.0,8.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,57
18.0,13,10,18949.0,12.1,2019-10-20,10,2019/2020,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.8421777777777778,103388.7,-0.113250283125716,65.8,4,1,Normal Time,Win,Loss,20,3.0,4.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,58
20.0,4,10,11426.0,17.8,2019-10-26,10,2019/2020,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.6864936313386205,103388.7,-0.113250283125716,65.8,3,1,Normal Time,Win,Loss,26,12.0,9.0,3.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,59
20.0,6,16,16745.0,16.5,2019-10-26,10,2019/2020,Cegeka Arena,23500.0,Genk,LIM,1.0,0.7125531914893617,103388.7,-0.113250283125716,65.8,1,0,Normal Time,Win,Loss,26,7.0,6.0,3.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,60
